NHOHCount,BCUT2D_MWLOW,PEOE_VSA7,PEOE_VSA6,BCUT2D_MRLOW,SPS,Ipc,VSA_EState8,MolLogP,BalabanJ,MolWt,FpDensityMorgan1,SMR_VSA10,EState_VSA3,MinAbsEStateIndex,BCUT2D_LOGPHI,VSA_EState2,EState_VSA4,BCUT2D_MRHI,fr_allylic_oxid,BCUT2D_LOGPLOW,VSA_EState3,VSA_EState7,AvgIpc,BCUT2D_CHGLO,qed,TPSA,BCUT2D_CHGHI,VSA_EState4,BCUT2D_MWHI,"CC50, mM"
-0.5,-0.04684441032394789,1.4252863697935507,1.4946963598887362,1.2885695521482494,0.5771024125471138,0.6691129475278935,2.016318286481591,1.9831458633507284,-1.3023029988510684,0.5678722268733476,-1.5836825394113856,-0.00757423795072953,0.6067666181763545,1.05852215111211,0.621555198946266,-0.10386962361387031,0.4296741403559959,0.007252600070799386,0.0,0.3614641495140283,-0.3088855275745677,1.8193345024125958,0.6279904251738265,0.03220839299565049,-0.8584844678722711,-0.47997667185069987,0.4483901364601491,0.7496723596208629,-0.10951657850269349,-2.0328429166610515
-0.5,-0.7204662669219374,0.6670383051842315,-0.34597115617912116,0.13012258471258223,1.3954563871619106,-0.018562717011746548,0.6215044115535183,-0.12948142049375794,-0.43271538495718576,-0.5392402430103831,-0.4587863375114719,-0.6676552704718092,-0.03743164468316614,0.37519344357341455,0.598417277274651,-0.6415686200282589,0.04127877407626884,-0.9809369264985859,0.0,-0.5280427420265214,-0.3088855275745677,0.5355007226974592,0.5067684190118846,-0.7763232644925798,-0.10407578925320857,-0.4733670295489892,0.679538137971017,-0.22865868933225603,0.004012647399542208,-2.6964693976191065
-0.5,-0.0471197059446804,0.08830431733705074,-0.07456996182265475,1.2894083505107687,0.2117282960110302,-0.016984971073518772,0.4089847226336181,0.7104648206221011,0.2963775655496316,-0.355253488201584,0.00947189007365915,-0.008978300807567863,-0.03194726166328575,-0.09899076428227042,0.5935817533158655,-0.39789280747133354,0.41136288398348336,0.02105039438303007,0.0,0.376488394547398,-0.3088855275745677,-0.06144719963487519,-0.21506937928214392,0.03665264424228326,0.1651819789689652,-0.7202566096423018,0.40966330109643423,0.029629303684740885,0.16497308558993937,-2.2749763896596167
0.0,0.06041297606311858,-0.6396667677890796,-0.8887735448920545,-1.0384289090731362,0.6335654091190035,-0.017193095404073024,-0.5592785867056841,-0.9626956932353395,0.4238248906412309,-0.24662518734750133,0.6338161935205019,-0.3263184063812256,1.289913818057834,0.4428996014488029,0.3058684817929699,0.06725064260902071,-1.0636826346640627,-0.17468092308562858,0.0,-1.5628194109078055,0.5386109346470752,-1.2751099159283512,-0.12525385201985573,-0.8513125889776687,0.316656879387843,0.0069984447900467844,0.9797890054183068,-1.5731749325519564,0.18103817185472368,-3.031110965876643
0.5,1.4331178006849419,-1.2184007556362613,-0.8887735448920545,3.0071720212815456,-0.8865458446251128,-0.021274756948469795,-0.6799540240661465,-0.7887396931869085,2.438015158234437,-0.9225323414217443,0.45371687521852877,-0.33846103179698034,-0.76916306404136,-0.3267397850122508,-1.4278567295953528,-0.6415686200282589,0.39071834166996544,-0.3630134873852925,1.0,2.0769024832142366,0.38074372765157305,-0.45435609378137537,-1.2762761467635324,1.4613250785992928,0.11621548648077772,0.007776049766718619,-2.324635499150467,0.9374876578650446,0.16406724673035417,-2.4127323647542336
-0.5,-0.04661722075104867,-0.155647207361759,-0.07456996182265475,1.2824352191270085,0.41765469738030714,-0.020489829778647453,0.7577522292662139,-0.05155525420445304,0.3672800762510599,-0.627871169713391,0.6533269530032156,-0.33761475421126924,-0.08119822293250278,1.0151388318102075,0.5811716489349635,-0.3859011254933785,0.46352758101954644,-0.0002421886975953869,0.0,0.3610088021964622,-0.3088855275745677,0.2150447663174909,-0.38374657180214256,0.03368650536604334,0.11789973688801811,-0.5408242612752722,0.40114501563543664,0.10760181746271945,-0.005744344242931568,-3.34996265902731
-0.5,1.279003931679215,-0.9593107411958579,-0.8887735448920545,2.0015209188800434,-0.8832751222627166,0.9904640604284061,-0.6799540240661465,0.3214151663014127,0.3305997961146544,0.592759818373098,-0.4587863375114719,-0.033815156998919925,0.3147153912873997,-0.2929966827574891,-0.5559899843755839,0.21090434987108297,-0.047507079824186976,-0.13995789746350337,0.0,1.4322080549808727,-0.3768178176437128,-0.023280664792201713,0.7477652559661756,0.9542085376137319,-0.5121387684643284,0.33203732503888056,-1.1805202307869889,-1.0121643347463276,0.16502476625189363,-2.872535599155283
0.0,3.3885951981585274,-1.5263098404186841,-0.8887735448920545,-1.2969560133934495,-0.8005871725383918,-0.020475348142755024,-0.6799540240661465,-2.401399668244721,1.7550652039205146,-0.4857888715158487,1.2093835982605594,0.6264086688512787,-0.48232645629654614,-0.11192242424299191,-1.8953117362802003,0.6555618292362345,-1.0636826346640627,2.3178276801270035,0.0,0.9441158020798014,1.3040382704317777,-0.4047215655583476,-0.2988650619469971,1.88725768167701,-0.4545318874028969,1.6862363919129086,-1.4436014387349079,-0.7582340143813412,0.9898233818761683,-3.089395158365916
-0.5,0.005451252982218508,-0.6611459171013042,-0.07456996182265475,-0.1604524010619369,0.8121484150447565,-0.021340187300332658,0.3302616465277359,-0.49150633846302827,1.062690869853014,-1.1129575413869603,0.6196265502603473,-0.3334797781549986,-0.025857925384220597,-0.46823183738857604,0.4106499372031305,-0.01866044329433557,-0.29429828291214905,-0.01726419223015669,0.0,0.23939665735870025,-0.3088855275745677,-0.031748039584463934,-0.7245243470645112,0.1845609640212797,-0.38132848476420916,-0.6286936236391913,0.3634859852697653,-0.47953589739585883,-0.02598213935599212,-3.5164469344870946
-0.5,0.4601815834765352,0.386847962407129,0.6868325990793382,0.47161487148310255,-0.5179205674632504,4184.574885463026,-0.17797167239356745,1.6825901127241456,-1.2820110977282235,2.4495760277044107,-0.05438150459704111,1.5394915216466436,1.0451805725639394,0.10174339518617057,0.22872669458422965,0.4920118729703069,2.627229123134049,3.8649923812199374,0.0,0.1798624533153043,-0.1382555610432008,-0.24294511744875827,1.6578259261607073,-0.12329707158057432,-1.518654503158027,0.6677682737169524,-0.23717416540770633,1.3311632865085983,4.009070361760897,-2.6480871498726475
